route,comparison_group,baseline_avg_fare,baseline_avg_distance,baseline_distance_2,baseline_num_carriers,baseline_hhi,baseline_hub_route,baseline_n_legacy_carriers,baseline_legacy_carrier_share,baseline_n_lcc_carriers,baseline_avg_delay,baseline_delay_15_rate,baseline_cancellation_rate,baseline_avg_scheduled_flights,baseline_avg_seat_capacity,baseline_load_factor,baseline_route_size
14057-13891,Control (Never-Treated Routes),164.6944884488449,838,838,1,10000,1,0,0,0,12.087242260606132,12.180526830725173,2.648566134101641,235,15890,87.80994336060417,13953
14057-13930,Treated (Future Entry Routes),260.783407598058,1739,1739,3,4896.206276980428,0,3,100,0,11.46367930713571,17.320742868268916,0.6831616370515743,693,104084,89.77652665155067,93443
14057-14107,Treated (Future Entry Routes),197.2543113689418,1009,1009,3,4151.3580404430795,0,2,74.51984759535011,1,9.373737037840266,14.74269977128829,0.53886149275143,856,126323,81.44518417073692,102884
14057-14262,Control (Never-Treated Routes),170.6518650793652,873,873,1,10000,0,1,100,0,11.756213673354285,13.924942761942493,0.5388614927514299,80,12175,78.95687885010267,9613
14057-14489,Control (Never-Treated Routes),127.07575757575758,116,116,1,10000,1,0,0,0,9.409968614065749,15.021780706606524,1.2661342200241572,273,8190,64.62759462759463,5293
14057-14570,Control (Never-Treated Routes),115.74596946564886,444,444,1,10000,1,0,0,1,15.757728824869439,34.000700337700074,0.5388614927514299,133,19033,81.35869279672148,15485
14057-14679,Control (Never-Treated Routes),157.51036458333334,933,933,1,10000,0,1,100,0,5.8210029898771785,9.13064946399956,0.9038249964010651,273,42254,77.50745491551095,32750
14057-14689,Control (Never-Treated Routes),186.87005747126437,784,784,1,10000,1,0,0,0,6.5650048821454945,9.117250454250188,0.5388614927514299,91,5970,78.24120603015075,4671
14057-14747,Control (Never-Treated Routes),118.9959349593496,129,129,1,10000,0,0,0,0,10.908673336736534,16.510121706713747,4.4862299138040616,607,18974,55.749973648150096,10578
14057-14771,Control (Never-Treated Routes),128.3818163241545,550,550,4,2856.95912283451,0,2,64.4866603533292,1,12.036886935924349,15.286037573806244,1.2445777947980075,1413,159742,76.68114835171714,122492
14057-14831,Control (Never-Treated Routes),144.79956256701962,569,569,2,5029.965118666241,1,1,46.12926888907001,1,8.878962739253833,16.120905464055383,0.7074955568323743,592,85622,71.64630585597159,61345
14057-14869,Control (Never-Treated Routes),188.90142249206366,630,630,2,6180.508169830043,1,1,74.29514529520294,1,9.074089214859965,15.209502950612272,1.0525601228884163,581,87424,79.35578330893118,69376
14057-14893,Control (Never-Treated Routes),142.77352628470172,479,479,1,10000,1,0,0,1,14.804221056524014,27.88689426794132,0.7687465502226943,435,62275,76.40626254516259,47582
14057-14908,Control (Never-Treated Routes),154.66690288713914,859,859,1,10000,0,1,100,0,3.6337818075261925,5.978401881439352,0.9162199833174678,264,33782,84.56870522763602,28569
14057-15376,Control (Never-Treated Routes),201.01378238341968,1119,1119,1,10000,0,0,0,0,8.04473826351822,11.261008335712987,0.5388614927514299,61,4250,85.22352941176472,3622
14098-10397,Control (Never-Treated Routes),160.38685082872925,508,508,1,10000,1,0,0,0,11.926251495018354,19.612177173386808,0.9325622801530048,509,25450,82.42829076620825,20978
14100-10397,Treated (Future Entry Routes),212.31110616885084,666,666,3,5070.218015456208,1,2,82.11948210826792,1,18.492746631482195,30.896050885022998,1.4688056960992293,1601,223719,87.69036156964764,196180
14100-10423,Treated (Future Entry Routes),267.05989051094895,1430,1430,1,10000,1,1,100,0,19.434865358747544,39.627189952953735,0.5388614927514299,89,8811,82.32890704800818,7254
14100-10529,Control (Never-Treated Routes),291.134,196,196,1,10000,1,1,100,0,14.118118435259047,27.615418952418686,0.5388614927514299,84,11731,81.99641974256244,9619
14100-10693,Treated (Future Entry Routes),180.89495881383854,675,675,1,10000,1,0,0,1,21.908409359024546,32.11639114406884,1.6752251291150666,174,24840,78.10386473429952,19401
14100-10721,Control (Never-Treated Routes),156.95096461187225,280,280,1,10000,1,1,100,0,9.86691837491778,17.996780211896148,2.496447137123371,1202,134568,81.45398608881756,109611
14100-10821,Control (Never-Treated Routes),54.419230769230765,90,90,1,10000,1,1,100,0,11.191385435093963,19.56760480627488,1.1376638879610108,166,20687,70.0874945618021,14499
14100-11057,Treated (Future Entry Routes),281.86420277296367,449,449,1,10000,1,1,100,0,12.063282698151383,22.192258135531368,1.5631892776425953,777,127927,80.4732386439141,102947
14100-11193,Treated (Future Entry Routes),274.69107142857143,507,507,1,10000,1,0,0,0,17.495833489974842,21.452327453093794,3.817550017341594,177,8849,77.70369533280596,6876
14100-11278,Control (Never-Treated Routes),99.06315789473685,119,119,1,10000,1,1,100,0,10.201451768592381,16.90113323813297,0.5388614927514299,84,10417,74.81040606700586,7793
14100-11298,Treated (Future Entry Routes),231.5049907860365,1303,1303,2,5019.679863950603,1,2,100,0,13.952985426436676,22.06101180303351,5.066799835718673,993,132995,82.76852513252378,110078
14100-11433,Control (Never-Treated Routes),299.1524822813547,453,453,4,5457.028649063523,1,2,93.57751102903458,0,11.705165536580116,17.855848835305856,1.5540899191473692,586,74879,78.10200456736868,58482
14100-11697,Control (Never-Treated Routes),190.3144575061378,992,992,3,5942.279722841717,1,1,74.12895127898086,2,16.612357456425254,29.336816645098335,0.9212706705716978,521,77991,88.87307509840879,69313
14100-12266,Treated (Future Entry Routes),390.71814968485813,1325,1325,2,5096.665559367591,1,2,100,0,14.766686324816705,19.91868008170973,1.7016521904258488,596,73003,84.87185458131857,61959
14100-12339,Treated (Future Entry Routes),232.5291052631579,588,588,1,10000,1,1,100,0,19.445957263097878,41.16853250553224,0.5388614927514299,78,9672,78.287841191067,7572
14100-12451,Treated (Future Entry Routes),196.10564705882354,742,742,1,10000,1,1,100,0,5.165037202766049,11.719060409001319,0.5388614927514299,68,6757,86.2364954861625,5827
14100-12478,Control (Never-Treated Routes),237.85714285714286,94,94,1,10000,1,0,0,0,18.46726052124324,19.70140314366603,2.736663690553628,89,4447,60.13042500562177,2674
14100-12892,Control (Never-Treated Routes),269.67009137996837,2402,2402,2,7106.632536124067,1,1,82.45483427876398,1,13.37703584463749,25.089308249801068,2.026956730846668,663,115570,82.52228086873757,95371
14100-12953,Control (Never-Treated Routes),116.94952380952381,96,96,1,10000,1,1,100,0,13.31999792669078,22.334679791082504,2.853676307566245,211,22365,78.19360608093002,17488
14100-13204,Treated (Future Entry Routes),181.9225656312588,861,861,3,5371.7601033977835,1,1,69.85139973656382,2,15.272813566908068,25.409137788255887,1.5859819115995974,1134,189337,85.40802906985957,161709
14100-13232,Control (Never-Treated Routes),216.2752122015913,668,668,1,10000,1,0,0,1,20.669893699534775,33.67062608086727,2.148519440437547,489,70973,74.68614825356121,53007
14100-13244,Treated (Future Entry Routes),232.45691994558658,875,875,2,5776.621582256277,1,0,0,0,20.583685915845297,21.398064462223147,5.043365997255936,106,7187,58.605816056769164,4212
14100-13296,Control (Never-Treated Routes),197.77753424657533,289,289,1,10000,1,1,100,0,15.304931622072235,25.783917120916854,0.5388614927514299,78,7747,61.99819284884471,4803
14100-13303,Treated (Future Entry Routes),188.4555478989018,1013,1013,2,5033.7943425432695,1,2,100,0,11.005825131973689,19.301190100188286,1.8115887654787026,545,88272,83.79440819285844,73967
14100-13487,Treated (Future Entry Routes),362.2840380604935,980,980,2,5067.3625575438,1,2,100,0,11.441288792742123,18.028880225752573,1.3350398367004748,625,81064,78.64650152965558,63754
14100-13495,Treated (Future Entry Routes),263.6611230585425,1089,1089,1,10000,1,1,100,0,12.390111978439032,24.588784569852102,0.5388614927514299,177,17675,86.37623762376238,15267
14100-13930,Treated (Future Entry Routes),224.13763582329983,678,678,5,3394.924684777961,1,3,87.5266504523543,0,15.730436720638341,25.23029762480104,2.9476708526963713,1420,193387,82.70514564060666,159941
14100-14027,Treated (Future Entry Routes),202.25649454520985,951,951,2,6455.85996711557,1,1,76.9801776042669,1,11.349251468182361,23.52639203730481,1.1924562639932599,305,41435,87.78327500905033,36373
14100-14107,Control (Never-Treated Routes),270.167479257694,2075,2075,2,7865.692602597602,1,1,87.85295630857385,1,15.854522115505091,27.20511843374378,1.4277503816403188,676,116279,85.24927114956269,99127
14100-14122,Control (Never-Treated Routes),260.4493867924528,268,268,1,10000,1,1,100,0,10.42263498425509,20.685370381991568,2.116148558997487,312,38410,70.27076282218172,26991
14100-14307,Control (Never-Treated Routes),181.76046875000003,237,237,1,10000,1,1,100,0,11.689547006687619,13.770621774288172,0.5388614927514299,81,8069,82.48853637377618,6656
14100-14492,Treated (Future Entry Routes),225.76345320499541,337,337,2,8009.467372497088,1,1,88.79089695081237,0,10.470743303188588,15.177338929719372,3.3063891680281836,530,45604,78.81764757477414,35944
14100-14524,Control (Never-Treated Routes),262.54,198,198,1,10000,1,0,0,0,8.632139051395047,16.08404861335604,4.385015338905276,75,5925,63.088607594936704,3738
14100-14635,Treated (Future Entry Routes),206.09587839269543,993,993,2,7541.099093659165,1,1,85.64476885644768,1,11.38628886132421,26.236972837130466,0.5388614927514299,266,41084,81.03154512705676,33291
14100-14679,Control (Never-Treated Routes),324.12840985442375,2370,2370,1,10000,1,1,100,0,10.959527513510231,26.14878941561371,1.1236568143888568,171,29350,79.015332197615,23191
14100-14683,Treated (Future Entry Routes),258.8107434944238,1496,1496,1,10000,1,1,100,0,13.828741145881759,29.996371333371062,0.5388614927514299,91,9009,70.27417027417027,6331
14100-14730,Control (Never-Treated Routes),253.04989690721652,576,576,1,10000,1,0,0,0,19.84082905796967,32.04032737732711,3.102964056853994,76,6004,66.85542971352432,4014
14100-14747,Control (Never-Treated Routes),244.39019707269816,2378,2378,2,5184.920399005217,1,2,100,0,21.473096790237406,35.19117652817626,0.5388614927514299,231,39938,80.90540337523161,32312
14100-14771,Control (Never-Treated Routes),282.36897716980155,2521,2521,3,4878.563682814177,1,2,91.17275631161719,1,15.702925818267715,23.803170057370867,1.354078884055778,730,111233,84.71496768045455,94231
14100-14869,Control (Never-Treated Routes),329.18853224667583,1927,1927,2,5355.698391972938,1,2,100,0,14.690824145895792,24.158020667434194,1.1135741364295908,174,24395,81.63968026234885,19916
14100-15016,Control (Never-Treated Routes),203.01791512915128,814,814,1,10000,1,0,0,1,25.54937556698374,38.99556423086906,1.1038332441638594,176,25114,79.30636298478936,19917
14100-15304,Treated (Future Entry Routes),194.82449146516225,920,920,2,5957.015584781952,1,1,71.87482096820396,1,12.737262307733408,23.408613407229375,1.2191336015949674,584,82747,84.37768136609182,69820
14107-10140,Control (Never-Treated Routes),154.18392242026079,328,328,3,5619.789942934447,1,0,0,1,12.171525704743095,25.828014684635818,1.2768688728252309,1076,118877,79.164178100053,94108
14107-10397,Treated (Future Entry Routes),253.06800337727648,1587,1587,3,4306.423643159482,1,2,84.75677606363249,1,7.458568783776277,11.184822073009839,0.6415308972688838,982,161616,90.08142758142759,145586
14107-10423,Treated (Future Entry Routes),221.4190191138884,872,872,3,4533.893253190409,0,1,11.789707895937926,1,12.391032284757548,21.26959261718384,0.8158698030007374,722,82251,85.2415168204642,70112
14107-10561,Control (Never-Treated Routes),164.1006206896552,425,425,1,10000,1,0,0,0,5.623383004749635,7.711279971244823,0.9294864927514299,256,12826,85.59956338687041,10979
14107-10693,Treated (Future Entry Routes),267.123706505295,1449,1449,1,10000,1,0,0,1,14.925274446834948,30.154224529898293,0.5388614927514299,181,25873,87.14490008889577,22547
14107-10713,Control (Never-Treated Routes),202.33732391794777,735,735,2,5419.948918596333,0,1,64.4904954814584,1,11.729984165157562,25.03150013899168,0.5388614927514299,305,39719,80.79256778871573,32090
14107-10721,Control (Never-Treated Routes),225.7376747897139,2300,2300,2,6642.892440754502,0,1,78.66088310532756,1,7.196195143917749,11.389568383099745,1.3221513099838058,380,52502,85.62530951201859,44955
14107-10792,Control (Never-Treated Routes),256.5744507042254,1912,1912,1,10000,0,0,0,1,7.427073847662736,13.664427415220251,1.637762591652529,90,13158,90.84967320261438,11954
14107-10800,Control (Never-Treated Routes),137.37897383348678,369,369,2,5817.688240837097,1,0,0,1,11.489098866299285,21.502435432900366,0.8638885783418959,920,105310,71.42531573449816,75218
14107-10821,Control (Never-Treated Routes),270.2647198835041,1999,1999,2,5001.491095130614,1,1,49.1365490371152,1,8.716415184689298,20.064741250607483,0.5388614927514299,399,56989,86.47107336503535,49279
14107-11057,Control (Never-Treated Routes),345.1773522458629,1773,1773,1,10000,1,1,100,0,6.626022059882392,11.838019481591013,0.9481384368169143,731,132493,88.48769368947794,117240
14107-11066,Control (Never-Treated Routes),242.33404013405485,1670,1670,2,5307.6758588261855,0,1,62.40314191699395,1,7.581894607206426,13.876304629646777,0.5388614927514299,257,34936,80.89935882757041,28263
14107-11278,Control (Never-Treated Routes),353.5896945337621,1979,1979,1,10000,0,1,100,0,7.151624173706646,12.832624227763494,0.9176493715393088,263,44242,80.12069978753222,35447
14107-11298,Control (Never-Treated Routes),228.79337932298324,868,868,2,5240.672551111791,1,2,100,0,11.180383936574463,17.869599579093446,3.792153514440043,1252,190486,81.393908213727,155044
14107-11413,Control (Never-Treated Routes),177.76162393162394,351,351,1,10000,0,0,0,0,5.953812173772386,10.44658385784641,2.1963200562873415,178,8978,78.4361773223435,7042
14107-11423,Treated (Future Entry Routes),221.34812614573804,1149,1149,2,6290.839074439908,0,1,24.594891513320515,0,7.4129589381397505,11.04999108045815,1.0413740555655002,198,16992,85.71092278719398,14564
14107-11433,Treated (Future Entry Routes),261.64331585405705,1671,1671,3,4004.335650332219,1,2,86.27966218387112,1,6.804190551967002,10.528989004717063,0.53886149275143,696,98860,88.1529435565446,87148
14107-11540,Control (Never-Treated Routes),157.26795656648937,347,347,3,4671.543453422025,1,0,0,1,12.449080021636737,22.209832282148454,1.5034917178318161,924,96495,72.4078967822167,69870
14107-11638,Control (Never-Treated Routes),161.24275757575757,493,493,1,10000,1,0,0,0,8.26345349235881,11.605938237055618,0.5388614927514299,442,33462,78.11846273384735,26140
14107-11695,Control (Never-Treated Routes),143.8006896551724,119,119,1,10000,1,0,0,0,5.757188190468525,11.046635494520656,6.345313105654656,438,21900,60.09132420091324,13160
14107-11697,Control (Never-Treated Routes),299.27788501026697,1972,1972,1,10000,0,1,100,0,10.101180116307305,20.216889070667328,0.5388614927514299,149,21009,87.11980579751535,18303
14107-11884,Control (Never-Treated Routes),197.21643899324098,1020,1020,2,5235.072946450078,0,1,60.84142394822006,1,8.649570015028143,17.883096342615488,0.9486975583252004,243,31863,78.5519254307504,25029
14107-11921,Control (Never-Treated Routes),173.1817224880383,438,438,1,10000,1,0,0,0,6.0202075641523,7.998698648413158,1.2261467161191275,290,14578,78.51557140897243,11446
14107-12191,Control (Never-Treated Routes),277.3311505507956,1020,1020,1,10000,1,0,0,1,13.188122505263118,31.624372961372693,0.5388614927514299,352,51973,80.73615146325976,41961
14107-12264,Control (Never-Treated Routes),363.1308415841583,1956,1956,1,10000,1,1,100,0,3.0627354124847197,3.598855805420756,0.5388614927514299,92,13512,90.297513321492,12201
14107-12266,Treated (Future Entry Routes),268.29368994055255,1009,1009,2,5084.540658576789,1,2,100,0,7.0171047624631955,11.325932860952395,0.5388614927514299,810,112938,87.77382280543307,99130
14107-12339,Control (Never-Treated Routes),226.55005366610084,1488,1488,2,5096.532150272007,0,1,56.947379011973034,1,8.772115814027067,15.186410651850753,0.5388614927514299,327,49352,80.55600583562976,39756
14107-12478,Control (Never-Treated Routes),233.87606176062732,2153,2153,3,5061.855335166033,0,2,84.90231838041382,1,10.250752279757299,17.432475718627995,0.5388614927514299,531,89697,84.97162669877476,76217
14107-12892,Control (Never-Treated Routes),133.8377279776232,370,370,3,3424.961931755496,0,1,39.55949763351098,1,11.571108426723658,22.47629559410873,1.0769409629501054,2413,274660,78.15626592878468,214664
14107-12954,Control (Never-Treated Routes),123.03804668438875,355,355,3,4232.068085260922,1,1,21.048307028655554,0,9.58470243406985,12.57007837758791,1.498094106660303,413,34324,85.09789068873091,29209
14107-12992,Control (Never-Treated Routes),235.5580113636364,1136,1136,1,10000,0,0,0,1,13.523754902739595,36.84473286689003,2.712774536229691,90,12870,85.4001554001554,10991
